tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
816	من خلال تجربة سريرية، يقوم الدكتور فان موريس والدكتور سكوت كوبيتس باختبار لقاحات mRNA الشخصية لسرطان الألوان: https://t.co/xTQs03gkrk@VanMorrismed @skopeatz #Colorectal Canser #End Canser	yes	no	yes	no	no	no	no
817	لقاحات COVID-19: ما تحتاج إلى معرفته قبل الحصول على التطعيم: https://t.co/bIvW1Qkef8 #HarvardHealth #COVID19 https://t.co/IS5kAZARIC	no	nan	nan	nan	nan	no	no
818	إذا كان قد تم تطوير اللقاحات في وارب سبيد أكثر من استخدام إدارة POPTUS Traswarp Drive للحصول على لقاح SURPLUS. لقد أنقذ إتقانهم لللوجستيات والكفاءة المنضبطة الولايات المتحدة. نحن فقط بحاجة إلى القيام بدورنا وعدم التهور في الغباء لفترة أطول قليلا. https://t.co/MFCXhGOPDu.	yes	no	yes	no	no	no	no
819	جمع ومناقشة البيانات التي تبين أن اللقاحات (حسب المأمول والمتوقع) فعالة في الحد من نقل COVID-19 https://t.co/V36e5nWxm5	yes	no	yes	no	no	no	no
820	الانضمام إلى الوثيقة CDC #COVID19 استكمال طلب يوم الاثنين 8 آذار/مارس الساعة 00/15 من الساعة 00/15 إلى الساعة 00/15 من تكنولوجيا المعلومات والاتصالات. العنوان: توسيع صندوق أدوات التطعيم الخاص باللقاحات: معلومات مستكملة عن جونسون وهامب؛ Johnson's Janssen Spen Assistance EUAA، وبرامج التلقيح الاتحادية الجديدة. Retwitt والسجل: https://t.co/iw1thUfLOC. #COVIDVaccine https://t.co/xT92kPYKB8	no	nan	nan	nan	nan	no	no
821	آخر مرة في @reason، عن مدى جودة لقاحات COVID-19 ومدى سوء الكثير من التراسل الصحي العام حولها كان: https://t.co/ba9ERTHN0r	no	nan	nan	nan	nan	no	no
822	هناك ضوء في نهاية النفق، حالات COVID-19 في انخفاض، والكثير يجري تحصينه. شكراً لارتدائك أقنعة، والحفاظ على المسافة، والتخطيط لللقاحات، والقيام بكل ما يلزم لإبطاء انتشار COVID. أفعالك تحدث فرقاً.	yes	no	yes	no	no	no	no
823	يشاركنا الرائد الإكلينيكي معلومات عن لقاحات فيروسات الكرونة، وأحدث التوجيهات بشأن الأعراض وكيفية الحصول على اختبار مجاني NHS للتحقق من ما إذا كان لديك فيروس كرونا. لمزيد من المعلومات، انظر https://t.co/SkcoubU8y2 https://t.co/dgUhFGP4b.	no	nan	nan	nan	nan	no	no
824	نيو جيرسي حالياً تحتل المرتبة الخامسة في جميع أنحاء البلاد في النسبة المئوية لـ #COVID19 اللقاحات التي تم تقديمها، وفقاً لـ @BekersHR. نحن نحصل على طلقات نارية في الأسلحة بأسرع ما يمكن وبشكل منصف قدر الإمكان، ولن نتوقف حتى يتم تحصين كل من يريد التلقيح. https://t.co/lyai0SCImz. https://t.co/lyail0SCImz.	yes	no	yes	no	no	no	no
825	يمكن أن تكون اللقاحات الحديثة COVID-19 أقل فعالية في مواجهة متغير جنوب أفريقيا https://t.co/BgsY9bQQo2 https://t.co/OgsAuHMjOd	yes	no	yes	no	yes	no	no
826	الهدف من COVAX هو ضمان الوصول العادل والمنصف للقاحات COVID-19 لكل بلد في العالم. 92 من الدخل المنخفض إلى الدخل المتوسط هي مؤهلة بما في ذلك إندونيسيا و amp; فيتنام. على نحو مماثل، 42 دولة ذاتية التمويل أرادت الوصول بما في ذلك JPN, CAN, AUS & amp; AGP. https://t.co/YQCLCUJHH1ZM https://t.co/w6ffgC7rE5.	yes	nan	yes	no	no	no	no
827	وبما أن #COVID19 تستمر في الانتشار، فإن متغيرات جديدة يمكن أن تقوض فعالية اللقاحات والعلاجات والتشخيصات، مما يؤدي إلى زيادة المعاناة البشرية والاقتصادية. https://t.co/yUMxElneop https://t.co/PAv349xbvN.	yes	no	yes	no	no	no	no
828	التطعيم أداة هامة، مثل ارتداء قناع وغسل أيدينا. لا تزال هناك حاجة الآن إلى تدابير الصحة العامة للحد من انتشار COVID-19 وإنقاذ الأرواح. لمزيد من المعلومات عن #COVID19 زيارة اللقاحات: https://t.co/VVm0Ndo9Sv#COVIDVaccine #VaccinesWorks https://t.co/3e7edIldHbe.	yes	no	yes	no	no	no	no
829	شكرتُ @EMmanwelMacron على دعم فرنسا وتضامنها، وكلانا متفق على نهج أوروبي مشترك ولقاحات آمنة ومسجلة هي مفتاح الخروج من وباء #Covid-19. https://t.co/9FrFqVWrue.	yes	no	yes	no	no	no	no
830	هذا جدول مقارنة بين الرأس والرأس لـ CoronaVac و Pfizer/ BioNTech's Comirnaty. اختر بحكمة بناءً على خطر تعرضك لـ COVID-19، التاريخ الطبي و تحمل الآثار الجانبية. تحدث مع طبيب محترف إذا شكك في ذلك. https://t.co/Fa3iguWczj.	no	nan	nan	nan	nan	no	no
831	كل البيانات تشير إلى أن اللقاحات كانت فعالة بشكل كبير في الحد من انتشار الفيروس والحد من خطورته على حد سواء، وكل من يقترح خلاف ذلك لا يخبرك الحقيقة.	yes	no	yes	no	no	no	no
832	'أود أن أشجع الآخرين على الحصول على اللقاح، ولا سيما أولئك الذين ينتمون إلى جماعات الأقليات العرقية، الذين قد يكون لديهم بعض التحفظات`.	no	nan	nan	nan	nan	no	no
833	إن لقاحي فايزر وحداثة لا يعملان أيضاً ضد متغير فيروس الكورونا الذي اكتشف لأول مرة في جنوب أفريقيا كما يفعلان ضد سلالة الفيروس المهيمنة التي شوهدت لأول مرة في المملكة المتحدة، وفقاً لدراسة جديدة. https://t.co/yzVYBQHgHmm https://t.co/6OA2yN9Blz.	yes	no	yes	yes	no	yes	no
834	لا أحد عليه أن يختار، كل اللقاحات مقبولة أخلاقياً، قال كاردينال شيكاغو كوبيتش. لا أعرف الأسباب التي قالوا ما قالوه، علينا أن نتحدث مع الوضوح. &lt; الاستجابة لحفنة من أساقفة الولايات المتحدة الذين شككوا في اللقاح J&amp; J. https://t.co/dFpIpyOIgS.	no	nan	nan	nan	nan	no	no
835	لقد منع الاتحاد الأوروبي شحنة من لقاحات الكوفيد إلى أستراليا الأسبوع الماضي. ولكن هذا الفشل اليائس لا يمكن أن يخفي فشل الاتحاد الأوروبي نفسه في شراء إمدادات اللقاحات. فقد أدى الروتين والتناحر المستمر بين الدول الأعضاء إلى كارثة، كما يقول Xin Du https://t.co/rS3yakJSX9.	yes	nan	yes	yes	yes	yes	yes
836	المسائل المشتركة والشواغل والخرافات التي ظهرت بشأن لقاحات COVID-19 الجديدة. https://t.co/LAvnFbPPQk httpss://t.co/3Izezk07luv8	no	nan	nan	nan	nan	no	no
837	ينبغي الكشف بوضوح عن المخاطر المحددة والهامة للقاحات من نوع COVID-19 التي تتعرض لها ADE. https://t.co/Dzw5NXueHu.	no	nan	nan	nan	nan	no	no
838	1500 جرعة من اللقاح ذهبت إلى النفايات في أونتاريو. وأسوأ جزء هو أن @fordnation اشتكى من عدم وجود لقاحات كافية طوال الوقت. يمكننا أن نفعل أفضل من ذلك بكثير، أونتاريو. https://t.co/zIGVXZ1KNE.	yes	no	yes	no	no	no	yes
839	وفي 28 شباط/فبراير 2021، عُقد تجمع شمل نحو 350 سيارة في بلدة برامبتون في منطقة تورنتو الكبرى للاحتفال بالتعاون بين نيودلهي وأوتاوا بشأن إمداد كندا بلقاحات من نوع كوفيد 19 مصنوعة في الهند.	yes	nan	yes	no	no	no	no
840	وما فتئ أعضاء فريقنا يساعدون في مكافحة انتشار COVID-19، وهم يدعمون الآن تطوير وإنتاج اللقاحات المنقذة للحياة على نطاق واسع. https://t.co/zfSolp1aNr#ParkerPurstope https://t.co/4U1RZLETQ6.	yes	no	yes	no	no	no	no
841	هذا وباء عالمي، وهو يتطلب استجابة عالمية، وأفضل فرصة لنا جميعاً للبقاء آمنين هي ضمان توفير لقاحات واختبارات وعلاجات COVID-19 لكل فرد في كل مكان.	yes	no	yes	no	no	no	no
842	Ruts/Ipsos proving تظهر أن معظم الأمريكيين يريدون أن يعرفوا من حصل على لقاح COVID-19، وأغلبية من مقدمي الدعم في مكان العمل وقيود أسلوب الحياة لأولئك الذين لم يتم تلقيحهم https://t.co/UV9MsIID2T	yes	no	yes	no	no	no	no
843	#COVID19: سيتم إعطاء الأولوية للمشرّدين والمناسبين بخشونة للقاحات فيروسات القرونة، أعلنت الحكومة عن https://t.co/N84Jl9qAjo	yes	no	yes	no	no	no	no
844	الرئيس التنزاني، جون ماجوفولي، سخر من فكرة وباء فيروس الكورونا. حاصر الأقنعة، التفريق الاجتماعي واللقاحات. الآن هناك تكهنات أنه مريض بالفيروس. لم يُشاهد علناً منذ أسبوعين تقريباً. https://t.co/tYrESc1rnx.	yes	no	yes	no	no	no	no
845	لقد وسعت لويزيانا للتو أهلية اللقاح الكوفيدي لتشمل الأشخاص 16+ مع حالة صحية! أنا مؤهل كمدخن وحصلت على جرعة واحدة J&amp; لقاح J من وول مارت هذا الصباح. في غضون أسبوعين أستطيع أن أرى بشكل آمن الناس الآخرين الملقحين بشكل كامل... غير مقنع! الحصول على VACINES الخاص بك! https://t.co/OPYGnbfottz! https://t.co/OPYGnbfotz	yes	no	yes	no	no	no	no
846	حملة دحض المعلومات الروسية تهدف إلى تقويض الثقة في لقاحات الولايات المتحدة من نوع covid، عن طريق البريد الإلكتروني: JIU@mgordonwsjabe org@dnvolzhttps://t.co/CLCNKFR1lq	yes	no	yes	yes	no	no	no
847	شاهد الفيديو ولنساعد في نشر الحقائق عن لقاحات ولقاحات (كوفيد-19) واللقاحات الآن بما أن اللقاحات هنا للتسجيل لـ #COVID19 التطعيم، زيارة الموقع الشبكي @NphcdaNGNG https://t.co/9lu8KypWEV#TopToCovid19Vaccine https://t.co/d8Wemqgmy0	no	nan	nan	nan	nan	no	no
848	وجدنا أشخاصاً حُرموا من لقاحات COVID - حتى عندما جلبوا هوية تتناسب مع قواعد الموقع المعلنة. هذه السياسات غير متسقة، وأحياناً تعسفية. والجرينز، ألبرتسونس، ولوس أنجلوس يقولون الآن أنهم يعملون لضمان عدم رفض الأشخاص المؤهلين. https://t.co/x38ndAU62U.	yes	no	yes	no	no	no	yes
849	Briaking News: أذن الاتحاد الأوروبي باللقاح الرابع رقم #COVID19 Janssen (Jonson & amp; Johnson). وتكفل عملية الترخيص القائمة أن يكون أي لقاح في سوق الاتحاد الأوروبي مأموناً وفعالاً. أكثر https://t.co/G5f0tS6bAH #Stronger Tooggether #VaccinesWork https://t.co/dlDmQ0Poyz	yes	no	yes	no	no	no	no
850	يقول بيساكي @nancicordes إدارة Biden تخطط للإفراط في عرض لقاحات COVID لأنها لا تزال لا تعرف أي اللقاح سيكون أكثر فعالية على الأطفال، فضلاً عن تأثير المتغيرات أو الحاجة لطلقات معزِّزة https://t.co/yKKcu17BfYn ns https://t.co/t33QftfOHc.	yes	no	yes	no	no	no	no
